9.847	3.27724
-0.856294	-5.59281
5.06848	-4.92157
-1.63564	-9.24033
-6.941	6.55501
-6.24877	-4.67455
0.654154	-7.81428
-2.92963	0.645553
6.46745	1.32618
-9.49235	-7.222
-9.50534	1.73203
-5.23639	-7.3951
-6.81923	-2.63978
-6.93409	-4.63121
-2.72002	6.18361
0.105608	3.025
-5.30844	-0.231013
-7.15862	8.74323
-6.18958	-6.14309
3.98012	6.44832
-4.45346	-4.71875
8.0616	-0.330016
-2.97079	-3.54699
3.75552	5.21266
-4.26959	-7.97792
0.972425	-6.80782
2.18005	6.89773
3.90761	-2.04683
9.828	-3.32178
4.69045	4.72355
-2.69675	0.728566
-1.43785	0.226738
1.09778	-8.45463
-2.12723	7.69408
-4.0624	9.45894
7.02389	-6.72999
3.54174	-2.26135
1.95401	4.01276
3.42661	-5.14941
-2.40763	-2.56962
-1.37384	9.78687
6.73124	-6.82951
6.97371	-9.7479
-5.20844	9.98761
-5.4663	-0.991014
-9.97874	1.35871
-4.60241	9.18842
8.21815	6.44873
-5.85076	-1.95233
-9.0842	6.85581
-0.508048	0.197025
-9.83883	-2.11903
-3.86661	-6.85154
-0.568212	-0.502423
-0.490521	8.15633
-6.4355	8.64178
5.11423	-1.96272
5.02558	4.36353
6.85893	-4.385
1.83635	7.303
8.61917	6.49294
-3.36595	-8.22838
-3.97815	-6.35888
-8.88925	2.1517
2.26749	6.4639
-1.68309	-0.947881
4.98146	-6.02227
-1.95512	8.15859
-5.43617	7.09067
-0.835636	-4.26117
-3.35608	9.19188
-9.36806	-6.1897
-9.62977	4.76486
-7.99122	4.34874
-9.4802	1.44099
3.15363	1.77456
6.97066	3.75362
-3.59019	-4.98864
7.62497	-2.34796
-9.45811	2.54322
-1.27018	-4.5979
3.2852	-9.19712
-2.14572	-2.62874
8.46288	5.796
7.60552	2.01577
0.514299	-2.11124
-7.56413	6.41878
7.0416	3.40902
4.01164	7.19044
-5.09031	2.3991
3.05802	-8.80383
-7.83172	-6.85122
2.04279	-2.36591
2.95773	8.73989
-4.53859	3.95599
4.86135	5.60559
0.265785	2.82871
1.77092	-5.94497
5.13398	6.03979
-6.40023	-6.68714
-3.75429	-2.078
3.81448	5.92801
-1.6622	6.82352
-1.92537	-9.09684
0.824213	-5.46398
1.66546	6.4366
1.29591	0.919518
8.51397	-3.03965
-2.40967	5.24124
2.85367	7.03336
-7.21315	4.65054
8.67095	-7.80589
9.09603	-0.454824
1.29774	-5.93548
2.22667	0.91013
7.65723	-4.69746
6.58145	9.34769
0.0552184	-1.90282
1.75869	5.40964
7.57664	9.08363
8.29061	-8.02441
4.31402	-4.47297
-7.75643	7.8341
-3.70899	0.365523
7.50495	3.17247
7.21832	-7.49088
4.84363	-3.44097
3.52082	-9.16661
-2.51999	9.75606
-7.49469	-1.79595
-4.23667	-9.09667
-9.09482	-0.227844
7.78199	-4.12094
8.25834	-9.57375
-5.39039	-6.30527
-7.8907	-3.45083
0.162873	3.91316
-4.4523	1.70573
9.84307	5.31531
-0.693976	1.61555
-6.50343	4.49325
-9.31456	-6.86033
1.13078	4.7262
1.68174	-4.74015
2.72095	-6.36828
5.63332	7.08753
-3.07816	-7.35648
2.15999	-6.29106
0.232825	-0.606908
4.77716	9.95933
7.19204	-3.47015
-6.10086	-6.78708
-6.83112	1.11085
7.00135	7.16324
-3.37235	-6.42308
6.99777	3.92676
-9.91682	0.485707
-9.80529	-6.66973
2.7157	-9.41861
8.51416	8.40661
-0.614575	-2.11345
-6.23152	1.75339
-6.9533	0.863646
-2.51099	-7.95885
-9.81569	7.53014
-9.85022	-7.80723
-2.93499	-4.16384
-6.14912	-5.39741
-7.99745	-7.57866
-9.76663	-9.00322
8.30768	8.9706
-3.54733	-0.597905
-7.60063	-5.14368
-6.58368	-3.10799
8.38272	5.31145
-0.271297	1.75225
9.89627	-9.0891
-7.49484	1.17745
-1.75822	5.96288
-8.03325	2.72739
-4.80177	6.68384
-4.74034	7.74734
9.69145	9.4815
2.39566	7.3406
-5.30677	1.09192
2.47267	5.52295
5.22385	-4.72396
-6.78786	4.10436
-1.85302	2.85067
9.5037	-3.2497
-5.79426	0.859016
-7.43466	-3.70594
-2.52766	5.33746
-4.19279	2.52329
-8.27869	-0.496889
-2.07209	5.57251
-2.76933	2.32149
8.65002	-6.34384
-4.40377	7.43134
-5.01528	-5.06983
-5.14295	-4.70702
9.20382	-0.521027
-1.41717	-7.88822
4.10422	-2.90077
6.96835	0.61136
6.7737	-2.66441
-1.81818	-1.5139
-5.95409	-2.68005
-0.231259	-0.926268
8.89198	-0.683791
-3.34243	-1.76914
0.531695	1.56105
-5.62461	2.9898
-5.54406	5.67537
-8.02954	0.517597
2.45789	0.617621
-5.89907	-4.40079
-4.40761	4.84662
6.88581	2.65905
-1.63941	0.537986
-9.13773	-5.7626
3.33084	2.49198
9.4239	-4.11447
-7.75447	3.63671
